CodeClient,DateCreation,SecteurCo,SecteurAct,NivSupp1,NivSupp2
1402,11/2/2011,50,FEN,G1119,G0025
1403,11/2/2011,50,GSB,G1115,G0011
1404,11/2/2011,50,N,G1012,G1137
1405,11/2/2011,40,N,G1080,G0052
1406,11/2/2011,40,N,G1075,G0052
1408,11/2/2011,50,N,G1025,G0001
1413,11/2/2011,50,N,G1089,G0038
1414,11/2/2011,50,N,G1029,G0052
1416,11/2/2011,50,N,G1089,G0038
1417,11/2/2011,50,N,,
1418,11/2/2011,50,EG,,
1419,11/2/2011,50,N,G1025,G0001
1420,11/2/2011,80,N,G1011,G0002
1421,11/2/2011,50,N,,
1422,11/2/2011,50,N,G1037,G0061
1423,11/2/2011,50,N,G1037,G0061
1425,11/2/2011,40,FAB,,
1426,11/2/2011,40,N,G1100,G0038
1427,11/2/2011,50,N,G1037,G0061
1431,11/2/2011,80,N,G1098,G0001
1432,11/2/2011,50,N,G1060,G0014
1433,11/2/2011,40,N,G1085,G0038
1434,11/2/2011,70,N,G1107,G1016
1436,11/2/2011,50,N,G1037,G0061
1438,11/2/2011,80,N,G1083,G0052
1439,11/2/2011,70,N,G1078,G0052
1441,11/2/2011,70,N,G0016,G0038
1444,11/2/2011,40,N,G1097,G0014
1445,11/2/2011,70,N,G1062,G0015
1447,11/2/2011,50,N,G1081,G0052
1448,11/2/2011,80,N,G1100,G0038
1450,11/2/2011,70,N,G1077,G0052
1452,11/2/2011,40,N,G1107,G1016
1454,11/2/2011,70,N,G1105,G0001
1460,11/2/2011,50,N,G1025,G0001
1461,11/2/2011,70,N,G1089,G0038
1462,11/2/2011,50,N,G1011,G0002
1465,11/2/2011,70,FAB,,
1466,11/2/2011,70,N,G1037,G0061
1467,11/2/2011,40,N,G1085,G0038
1468,11/2/2011,50,N,g1109,G1016
1469,11/2/2011,70,N,G0016,G0038
1471,11/2/2011,50,N,G1032,G0014
1473,11/2/2011,70,N,G1077,G0052
1474,11/2/2011,70,GSB,G1115,G0011
1476,11/2/2011,50,N,G1089,G0038
1477,11/2/2011,40,N,G1068,G0050
1478,11/2/2011,80,N,G1100,G0038
1481,11/2/2011,40,N,G1075,G0052
1482,11/2/2011,50,N,G1082,G0052
1483,11/2/2011,40,N,G1060,G0014
1484,11/2/2011,50,N,G1082,G0052
1485,11/2/2011,70,N,G1077,G0052
1486,11/2/2011,50,N,G1089,G0038
1489,11/2/2011,50,N,G1012,G1137
1490,11/2/2011,50,N,g1106,G1016
1491,11/2/2011,50,N,G1029,G0052
1492,11/2/2011,70,N,,
1495,11/2/2011,40,N,,
1497,11/2/2011,70,N,G1075,G0052
1498,11/2/2011,50,FEN,,
1499,11/2/2011,70,N,G0016,G0038
1501,11/2/2011,40,N,G1037,G0061
1504,11/2/2011,50,N,G1112,G0012
1507,11/2/2011,50,FAB,,
1508,11/2/2011,70,N,G1077,G0052
1509,11/2/2011,50,N,G1025,G0001
1511,11/2/2011,50,GSB,G1115,G0011
1513,11/2/2011,50,N,G1138,G0002
1518,11/2/2011,90,N,G1078,G0052
1519,11/2/2011,91,FAB,G1090,G0053
1520,11/2/2011,70,GSB,G1115,G0011
1522,11/2/2011,50,FP,,
1523,11/2/2011,70,N,G1089,G0038
1524,11/2/2011,70,N,G1012,G1137
1525,11/2/2011,40,GSB,G1123,G0030
1526,11/2/2011,50,FP,,
1527,11/2/2011,80,N,G1119,G0025
1528,11/2/2011,40,GSB,G1123,G0030
1529,11/2/2011,50,N,G1094,G0014
1532,11/2/2011,80,N,,
1533,11/2/2011,40,N,G1096,G0001
1534,11/2/2011,50,N,G1032,G0014
1535,11/2/2011,50,N,G1035,G0014
1538,11/2/2011,80,N,G1097,G0014
1539,11/2/2011,40,N,G1037,G0061
1542,11/2/2011,80,DIVERS,G1128,G0049
1543,11/2/2011,70,N,G0016,G0038
1545,11/2/2011,40,FAB,,
1546,11/2/2011,70,GSB,G1123,G0030
1548,11/2/2011,70,N,,
1550,11/2/2011,50,GSB,G1115,G0011
1554,11/2/2011,70,N,G0016,G0038
1555,11/2/2011,80,EG,,
1557,11/2/2011,70,N,G1077,G0052
1558,11/2/2011,70,EG,,
1559,11/2/2011,50,N,G1037,G0061
1561,11/2/2011,40,N,,
1562,11/2/2011,50,N,G1089,G0038
1563,11/2/2011,70,GSB,G1115,G0011
1564,11/2/2011,40,N,G1063,G0050
1565,11/2/2011,40,N,G1100,G0038
1567,11/2/2011,50,FEN,G1111,G0003
1570,11/2/2011,70,N,G1064,G0050
1571,11/2/2011,80,N,G1097,G0014
1572,11/2/2011,50,N,G1089,G0038
1573,11/2/2011,50,N,G1089,G0038
1574,11/2/2011,80,N,,
1575,11/2/2011,50,N,g1109,G1016
1576,11/2/2011,80,N,G1029,G0052
1577,11/2/2011,90,EG,,
1578,11/2/2011,40,N,G1079,G0052
1579,11/2/2011,80,N,G1083,G0052
1580,11/2/2011,40,N,G1075,G0052
1581,11/2/2011,50,N,G1082,G0052
1582,11/2/2011,50,N,G1081,G0052
1583,11/2/2011,80,N,G1083,G0052
1584,11/2/2011,70,N,G1094,G0014
1585,11/2/2011,50,N,G1081,G0052
1586,11/2/2011,80,N,G1083,G0052
1587,11/2/2011,70,N,G1094,G0014
1588,11/2/2011,70,N,G1018,G0001
1589,11/2/2011,50,N,,
1590,11/2/2011,40,FAB,,
1591,11/2/2011,50,N,G1012,G1137
1594,11/2/2011,40,N,G1100,G0038
1595,11/2/2011,80,N,G1100,G0038
1597,11/2/2011,50,N,G1063,G0050
1598,11/2/2011,40,N,G1047,G0021
1599,11/2/2011,50,N,g1109,G1016
1600,11/2/2011,70,N,G1078,G0052
1601,11/2/2011,80,N,G1029,G0052
1602,5/21/2012,90,DIVERS,,
1603,11/2/2011,70,N,G1015,G0014
1605,11/2/2011,50,N,G1082,G0052
1606,11/2/2011,50,N,G1089,G0038
1608,11/2/2011,90,N,G1064,G0050
1609,11/2/2011,50,N,G1089,G0038
1611,11/2/2011,50,N,G1029,G0052
1614,11/2/2011,70,N,G1089,G0038
1615,11/2/2011,70,N,G1078,G0052
1616,11/2/2011,50,FEN,,
1618,11/2/2011,80,N,,
1619,11/2/2011,40,EG,,
1621,11/2/2011,40,N,G1097,G0014
1623,11/2/2011,70,EG,G1111,G0003
1624,11/2/2011,50,N,g1109,G1016
1626,11/2/2011,50,N,,
1628,11/2/2011,50,N,g1109,G1016
1629,11/2/2011,50,N,G1032,G0014
1630,11/2/2011,80,N,G1083,G0052
1631,11/2/2011,70,EG,,
1632,11/2/2011,50,N,G1082,G0052
1633,11/2/2011,91,FAB,,
1634,11/2/2011,40,N,G1100,G0038
1636,11/2/2011,80,FEN,g1139,G0071
1637,11/2/2011,50,N,G1112,G0012
1638,11/2/2011,40,FAB,,
1642,11/2/2011,70,N,,
1647,11/2/2011,50,N,G1089,G0038
1648,11/2/2011,70,GSB,G1115,G0011
1649,11/2/2011,40,N,G1100,G0038
1650,11/2/2011,50,N,G1113,G0010
1651,11/2/2011,40,N,G1037,G0061
1652,11/2/2011,50,N,G1089,G0038
1653,11/2/2011,80,FAB,G1004,G0053
1654,11/2/2011,40,N,G1097,G0014
1657,11/2/2011,50,N,G1089,G0038
1658,11/2/2011,90,GSB,G1115,G0011
1659,11/2/2011,50,N,G1037,G0061
1660,11/2/2011,40,N,,
1661,11/2/2011,70,N,G1011,G0002
1662,11/2/2011,70,GSB,G1123,G0030
1663,11/2/2011,50,GSB,G1115,G0011
1664,11/2/2011,50,N,G1025,G0001
1665,11/2/2011,90,N,,
1666,11/2/2011,40,N,G1080,G0052
1667,11/2/2011,40,GSB,G1115,G0011
1668,11/2/2011,40,N,G1107,G1016
1669,11/2/2011,90,N,G1078,G0052
1671,11/2/2011,90,N,,
1673,11/2/2011,50,N,g1106,G1016
1674,11/2/2011,80,N,G1108,G1016
1675,11/2/2011,50,N,G1097,G0014
1676,5/21/2012,0,N,,
1677,11/2/2011,70,EG,,
1678,11/2/2011,40,N,G1075,G0052
1679,11/2/2011,50,N,g1109,G1016
1681,11/2/2011,50,N,G1097,G0014
1683,11/2/2011,40,N,G1080,G0052
1684,11/2/2011,80,FAB,,
1685,11/2/2011,40,N,G1075,G0052
1686,11/2/2011,70,N,G1077,G0052
1689,11/2/2011,80,N,G1011,G0002
1692,11/2/2011,80,N,G1032,G0014
1696,11/2/2011,40,FAB,,
1699,11/2/2011,50,N,G1060,G0014
1700,11/2/2011,80,N,G1083,G0052
1702,11/2/2011,80,N,G1011,G0002
1703,11/2/2011,50,FAB,,
1704,11/2/2011,50,N,G1082,G0052
1706,11/2/2011,70,N,G1076,G0052
1707,11/2/2011,50,N,,
1709,11/2/2011,70,N,G1012,G1137
1710,11/2/2011,80,N,,
1711,11/2/2011,90,N,G1078,G0052
1712,11/2/2011,40,FAB,,
1713,11/2/2011,50,N,,
1715,11/2/2011,70,GSB,G1115,G0011
1716,11/2/2011,50,N,G1112,G0012
1717,11/2/2011,50,GSB,G1115,G0011
1719,11/2/2011,10,N,G1018,G0001
1720,11/2/2011,70,N,G1075,G0052
1721,11/2/2011,50,N,G1037,G0061
1722,11/2/2011,70,N,G1078,G0052
1723,11/2/2011,70,N,G1078,G0052
1724,11/2/2011,70,N,G1077,G0052
1727,11/2/2011,90,N,G1094,G0014
1728,11/2/2011,70,N,G1089,G0038
1729,11/2/2011,70,N,G1011,G0002
1730,11/2/2011,40,N,G1037,G0061
1732,11/2/2011,50,FEN,G1029,G0052
1733,11/2/2011,70,FAB,,
1743,11/2/2011,50,N,G1089,G0038
1744,11/2/2011,40,N,G1100,G0038
1747,11/2/2011,50,N,G1025,G0001
1748,11/2/2011,50,N,g1109,G1016
1749,11/2/2011,40,N,G1106,G1016
1751,11/2/2011,80,N,G1110,G1016
1752,11/2/2011,50,N,G1112,G0012
1753,11/2/2011,40,N,G1079,G0052
1754,11/2/2011,70,N,G1078,G0052
1755,11/2/2011,40,FAB,,
1757,11/2/2011,50,N,g1109,G1016
1759,11/2/2011,80,N,G1108,G1016
1760,11/2/2011,70,N,G0016,G0038
1761,11/2/2011,70,N,G1076,G0052
1762,11/2/2011,80,N,G1098,G0001
1764,11/2/2011,50,GSB,G1123,G0030
1767,11/2/2011,50,N,G1089,G0038
1768,11/2/2011,50,N,G1025,G0001
1771,11/2/2011,70,N,G1012,G1137
1772,11/2/2011,50,N,G1037,G0061
1773,11/2/2011,70,N,G1078,G0052
1775,11/2/2011,40,N,G1100,G0038
1776,11/2/2011,80,N,G1063,G0050
1777,11/2/2011,40,N,G1047,G0021
1778,11/2/2011,50,FEN,,
1780,11/2/2011,80,N,G1063,G0050
1783,11/2/2011,40,N,G1018,G0001
1785,11/2/2011,40,N,G1075,G0052
1787,11/2/2011,50,N,g1109,G1016
1788,11/2/2011,50,N,G1097,G0014
1789,11/2/2011,40,N,G1107,G1016
1790,11/2/2011,40,N,G1085,G0038
1792,11/2/2011,70,N,G1077,G0052
1793,11/2/2011,80,N,g1106,G1016
1795,11/2/2011,70,GSB,G1123,G0030
1796,11/2/2011,70,N,G1064,G0050
1797,11/2/2011,50,N,G1098,G0001
1801,11/2/2011,50,N,G1112,G0012
1802,11/2/2011,50,N,G1098,G0001
1804,11/2/2011,50,N,g1109,G1016
1805,11/2/2011,70,N,G1105,G0001
1806,11/2/2011,50,N,G1037,G0061
1807,11/2/2011,90,N,G1106,G1016
1808,11/2/2011,70,N,G1047,G0021
1809,11/2/2011,50,FAB,,
1811,11/2/2011,50,N,G1037,G0061
1812,11/2/2011,40,N,G1080,G0052
1813,11/2/2011,70,N,G1077,G0052
1814,11/2/2011,40,EG,G1004,G0053
1815,11/2/2011,50,EG,,
1816,11/2/2011,40,GSB,G1123,G0030
1820,11/2/2011,50,N,G1081,G0052
1821,11/2/2011,70,N,G1012,G1137
1823,11/2/2011,40,N,G1018,G0001
1825,11/2/2011,70,GSB,G1123,G0030
1826,11/2/2011,90,N,,
1827,11/2/2011,70,N,G1078,G0052
1828,11/2/2011,50,N,G1112,G0012
1829,11/2/2011,50,N,G1029,G0052
1830,11/2/2011,80,N,G1029,G0052
1831,11/2/2011,50,N,G1135,G0070
1832,11/2/2011,50,N,G1089,G0038
1833,11/2/2011,70,GSB,G1123,G0030
1834,11/2/2011,50,N,G1094,G0014
1835,11/2/2011,70,GSB,G1115,G0011
1836,11/2/2011,50,N,G1098,G0001
1837,11/2/2011,70,N,G1047,G0021
1839,11/2/2011,70,N,G1078,G0052
1841,11/2/2011,40,N,G1100,G0038
1842,11/2/2011,50,N,G1082,G0052
1843,11/2/2011,50,N,G1037,G0061
1845,11/2/2011,80,N,G1037,G0061
1849,11/2/2011,40,N,G1096,G0001
1850,11/2/2011,50,N,G1112,G0012
1851,11/2/2011,40,FEN,,
1855,11/2/2011,40,N,,
1856,11/2/2011,90,N,G1078,G0052
1858,11/2/2011,70,N,G1064,G0050
1859,11/2/2011,40,N,G1106,G1016
1863,11/2/2011,50,N,G1112,G0012
1864,11/2/2011,80,FEN,,
1865,11/2/2011,50,N,G1112,G0012
1866,11/2/2011,40,N,G1126,G0046
1867,11/2/2011,40,N,G1063,G0050
1869,11/2/2011,90,N,G0016,G0038
1870,11/2/2011,70,N,,
1871,11/2/2011,50,N,G1112,G0012
1876,11/2/2011,40,N,G1012,G1137
1878,11/2/2011,50,N,G1082,G0052
1879,11/2/2011,80,N,G1058,G0052
1882,11/2/2011,70,N,G1089,G0038
1885,11/2/2011,50,N,,
1886,11/2/2011,40,N,G1093,G0014
1890,11/2/2011,80,N,G1108,G1016
1891,11/2/2011,70,N,G1037,G0061
1892,11/2/2011,50,FEN,,
1893,11/2/2011,90,GSB,G1123,G0030
1894,11/2/2011,50,N,G1121,G0027
1895,11/2/2011,50,N,G1089,G0038
1896,11/2/2011,80,EG,,
1898,11/2/2011,70,N,G1060,G0014
1901,11/2/2011,80,FEN,G1033,G0053
1902,11/2/2011,80,N,,
1903,11/2/2011,50,N,G1082,G0052
1904,11/2/2011,90,N,G1078,G0052
1907,11/2/2011,70,FEN,,
1909,11/2/2011,50,N,G1082,G0052
1910,11/2/2011,50,N,G1037,G0061
1911,11/2/2011,70,N,G1097,G0014
1912,11/2/2011,80,N,G1108,G1016
1913,11/2/2011,50,N,G1098,G0001
1914,11/2/2011,40,N,G1106,G1016
1916,11/2/2011,70,EG,,
1919,11/2/2011,70,N,G1029,G0052
1920,5/21/2012,0,N,,
1921,11/2/2011,70,N,G1037,G0061
1922,11/2/2011,80,N,G1012,G1137
1928,11/2/2011,70,N,G1113,G0010
1929,11/2/2011,50,N,G1037,G0061
1930,11/2/2011,70,N,G1077,G0052
1931,11/2/2011,70,N,,
1934,11/2/2011,40,N,G1085,G0038
1935,11/2/2011,70,GSB,G1123,G0030
1936,11/2/2011,40,N,G1075,G0052
1937,11/2/2011,80,N,G1032,G0014
1938,11/2/2011,80,N,G1108,G1016
1940,11/2/2011,50,N,G1135,G0070
1941,11/2/2011,40,N,G1037,G0061
1942,11/2/2011,70,GSB,G1115,G0011
1943,11/2/2011,50,N,G1082,G0052
1944,11/2/2011,40,N,G1075,G0052
1946,11/2/2011,40,N,G1075,G0052
1947,11/2/2011,70,N,,
1948,11/2/2011,50,N,G1097,G0014
1950,11/2/2011,40,N,G1085,G0038
1951,11/2/2011,50,N,G1094,G0014
1953,11/2/2011,50,N,G1112,G0012
1954,11/2/2011,80,N,g1106,G1016
1955,11/2/2011,50,N,G1081,G0052
1957,11/2/2011,50,N,,
1958,11/2/2011,40,N,G1083,G0052
1959,11/2/2011,40,FAB,,
1962,11/2/2011,80,N,G1108,G1016
1964,11/2/2011,50,N,G1037,G0061
1965,11/2/2011,70,GSB,G1115,G0011
1970,11/2/2011,80,FAB,G1139,G0071
1971,11/2/2011,70,N,G1089,G0038
1973,11/2/2011,70,N,G1106,G1016
1974,11/2/2011,80,N,g1106,G1016
1975,5/21/2012,40,N,,
1977,11/2/2011,90,N,G1055,G0014
1978,11/2/2011,40,N,G1100,G0038
1979,11/2/2011,70,N,G1075,G0052
1980,11/2/2011,70,N,G1105,G0001
1981,11/2/2011,90,N,G1106,G1016
1983,11/2/2011,80,N,G1135,G0070
1984,11/2/2011,50,N,G1112,G0012
1986,11/2/2011,40,N,G1106,G1016
1987,11/2/2011,70,N,,
1989,11/2/2011,40,FAB,,
1990,11/2/2011,40,N,G1107,G1016
1991,11/2/2011,70,N,G0016,G0038
1993,11/2/2011,50,N,G1098,G0001
1994,11/2/2011,40,N,G1068,G0050
1995,11/2/2011,50,N,G1112,G0012
1996,11/2/2011,50,N,G1098,G0001
1997,11/2/2011,50,N,G1054,G0012
2001,11/2/2011,40,N,G1037,G0061
2002,11/2/2011,70,N,G1037,G0061
2003,11/2/2011,40,N,G1037,G0061
2005,11/2/2011,50,N,G1012,G1137
2006,11/2/2011,80,N,G1100,G0038
2007,11/2/2011,50,N,G1089,G0038
2008,11/2/2011,50,N,G1089,G0038
2009,11/2/2011,40,N,G1097,G0014
2010,11/2/2011,50,N,G1029,G0052
2014,11/2/2011,40,N,G1075,G0052
2016,11/2/2011,91,FAB,,
2019,11/2/2011,40,N,g1106,G1016
2020,11/2/2011,50,FAB,,
2024,11/2/2011,50,N,,
2027,11/2/2011,40,GSB,G1115,G0011
2028,11/2/2011,50,N,G1082,G0052
2029,11/2/2011,70,FAB,,
2030,11/2/2011,50,FAB,,
2031,11/2/2011,70,N,,
2032,11/2/2011,50,FEN,,
2034,11/2/2011,70,EG,,
2036,11/2/2011,40,FEN,,
2037,11/2/2011,40,N,G1074,G0052
2038,11/2/2011,50,N,G1037,G0061
2042,11/2/2011,70,N,G1078,G0052
2043,11/2/2011,50,N,,
2045,11/2/2011,80,N,G1037,G0061
2046,11/2/2011,80,N,G1037,G0061
2048,11/2/2011,91,FAB,,
2050,11/2/2011,70,N,G0016,G0038
2052,11/2/2011,40,N,G1083,G0052
2054,11/2/2011,40,N,G1107,G1016
2055,11/2/2011,80,N,G1083,G0052
2056,11/2/2011,40,N,G1085,G0038
2057,11/2/2011,40,N,,
2058,11/2/2011,40,N,G1093,G0014
2059,11/2/2011,40,N,,
2060,11/2/2011,80,N,,
2062,11/2/2011,70,GSB,G1115,G0011
2063,11/2/2011,70,N,G0016,G0038
2065,11/2/2011,40,N,G1075,G0052
2066,11/2/2011,70,GSB,G1115,G0011
2069,11/2/2011,50,N,,
2070,11/2/2011,40,N,G1075,G0052
2071,11/2/2011,50,N,,
2072,11/2/2011,50,N,G1032,G0014
2075,11/2/2011,50,N,G1082,G0052
2076,11/2/2011,10,N,G1012,G1137
2077,11/2/2011,50,N,G1081,G0052
2079,11/2/2011,70,N,,
2080,11/2/2011,50,N,G1089,G0038
2083,11/2/2011,50,N,,
2084,11/2/2011,50,FEN,,
2086,11/2/2011,50,FEN,,
2089,11/2/2011,40,N,G1060,G0014
2090,11/2/2011,40,N,G1097,G0014
2093,11/2/2011,50,FEN,,
2094,11/2/2011,70,N,G1097,G0014
2095,11/2/2011,70,N,G1022,G0015
2098,11/2/2011,50,N,G1011,G0002
2099,11/2/2011,70,N,G1097,G0014
2101,11/2/2011,70,GSB,G1115,G0011
2103,11/2/2011,50,EG,,
2104,11/2/2011,90,N,G1106,G1016
2105,11/2/2011,50,N,G1114,G0006
2106,11/2/2011,40,EG,,
2108,11/2/2011,70,N,G1078,G0052
2109,11/2/2011,70,FAB,,
2110,11/2/2011,70,N,G1128,G0049
2114,11/2/2011,50,N,G1089,G0038
2115,11/2/2011,90,N,G1011,G0002
2116,11/2/2011,40,N,G0016,G0038
2117,11/2/2011,40,N,G1079,G0052
2118,11/2/2011,80,N,G1063,G0050
2119,11/2/2011,50,N,G1110,G1016
2120,11/2/2011,90,N,G1037,G0061
2124,11/2/2011,80,N,G1011,G0002
2125,11/2/2011,40,N,G1068,G0050
2126,11/2/2011,40,N,,
2127,11/2/2011,80,N,G1083,G0052
2128,11/2/2011,80,N,g1106,G1016
2130,11/2/2011,40,N,G1080,G0052
2132,11/2/2011,80,DIVERS,,
2133,11/2/2011,40,N,g1106,G1016
2134,11/2/2011,70,FAB,,
2135,11/2/2011,80,N,G1110,G1016
2138,11/2/2011,40,N,G1107,G1016
2139,11/2/2011,91,FAB,,
2141,11/2/2011,91,FAB,G1127,G0047
2142,11/2/2011,50,N,G1094,G0014
2144,11/2/2011,70,GSB,G1115,G0011
2146,11/2/2011,70,EG,,
2151,11/2/2011,70,GSB,G1115,G0011
2152,11/2/2011,80,N,G1083,G0052
2155,11/2/2011,70,N,,
2157,11/2/2011,70,N,G1081,G0052
2160,11/2/2011,90,N,G1037,G0061
2162,11/2/2011,80,N,G1113,G0010
2163,11/2/2011,50,N,G1082,G0052
2164,11/2/2011,80,N,G1012,G1137
2166,11/2/2011,70,N,G1106,G1016
2167,11/2/2011,40,N,G1097,G0014
2168,11/2/2011,40,FAB,,
2169,11/2/2011,70,N,,
2171,11/2/2011,40,N,G1012,G1137
2172,11/2/2011,50,N,G1037,G0061
2173,11/2/2011,70,FEN,,
2174,11/2/2011,50,N,g1109,G1016
2175,11/2/2011,70,N,G1037,G0061
2176,11/2/2011,40,N,G1037,G0061
2178,11/2/2011,50,N,G1082,G0052
2179,11/2/2011,40,N,G1100,G0038
2180,11/2/2011,40,N,G1080,G0052
2183,11/2/2011,40,EG,,
2184,11/2/2011,50,N,G1112,G0012
2185,11/2/2011,80,N,G1083,G0052
2186,11/2/2011,80,N,G1083,G0052
2187,11/2/2011,80,N,G1100,G0038
2188,11/2/2011,40,N,G1012,G1137
2189,11/2/2011,40,N,g1068,G0050
2190,11/2/2011,40,N,G1037,G0061
2191,11/2/2011,40,N,,
2192,11/2/2011,50,N,G1081,G0052
2195,11/2/2011,70,N,G1093,G0014
2198,11/2/2011,40,N,G1106,G1016
2201,11/2/2011,70,N,G1037,G0061
2203,11/2/2011,50,N,G1089,G0038
2204,11/2/2011,80,N,g1106,G1016
2206,11/2/2011,70,N,,
2207,11/2/2011,40,N,G1085,G0038
2208,11/2/2011,40,N,G1107,G1016
2209,11/2/2011,50,FEN,,
2210,11/2/2011,40,N,,
2211,11/2/2011,40,N,G1126,G0046
2217,11/2/2011,50,N,G1112,G0012
2219,11/2/2011,40,N,G1075,G0052
2221,11/2/2011,70,N,G1077,G0052
2223,11/2/2011,70,N,,
2224,11/2/2011,50,N,G1081,G0052
2225,11/2/2011,40,N,G1012,G1137
2226,11/2/2011,50,N,G1089,G0038
2227,11/2/2011,80,N,G1012,G1137
2228,11/2/2011,50,N,,
2229,11/2/2011,70,N,,
2230,11/2/2011,50,N,G1122,G0036
2231,11/2/2011,50,GSB,G1115,G0011
2232,11/2/2011,40,N,G1018,G0001
2233,11/2/2011,70,N,,
2235,11/2/2011,50,N,G1032,G0014
2236,11/2/2011,50,N,,
2237,11/2/2011,70,EG,,
2239,11/2/2011,50,N,G1089,G0038
2240,11/2/2011,40,N,G1085,G0038
2241,11/2/2011,40,N,G1079,G0052
2242,11/2/2011,70,FAB,,
2243,11/2/2011,80,N,G1012,G1137
2244,11/2/2011,50,N,G1112,G0012
2245,11/2/2011,70,GSB,G1115,G0011
2246,11/2/2011,80,N,G1108,G1016
2248,11/2/2011,40,N,g1106,G1016
2250,11/2/2011,80,N,G1083,G0052
2254,11/2/2011,80,N,G1100,G0038
2255,11/2/2011,80,N,G1108,G1016
2257,11/2/2011,80,N,G1037,G0061
2258,11/2/2011,40,GSB,G1115,G0011
2260,11/2/2011,40,N,G1106,G1016
2261,11/2/2011,50,N,G1081,G0052
2262,11/2/2011,80,N,G1083,G0052
2263,11/2/2011,40,N,G1106,G1016
2265,11/2/2011,40,N,G1100,G0038
2266,11/2/2011,40,N,g1107,G1016
2267,11/2/2011,80,GSB,G1115,G0011
2268,11/2/2011,40,N,G1106,G1016
2269,11/2/2011,80,N,g1110,G1016
2270,11/2/2011,50,N,g1037,G0061
2273,11/2/2011,80,GSB,G1123,G0030
2274,11/2/2011,80,N,,
2275,11/2/2011,40,N,G1079,G0052
2279,11/2/2011,40,N,G1075,G0052
2280,11/2/2011,90,N,G1037,G0061
2281,11/2/2011,70,FEN,,
2284,11/2/2011,90,FEN,,
2285,11/2/2011,50,N,G1037,G0061
2287,11/2/2011,70,FEN,,
2288,11/2/2011,50,EG,,
2289,11/2/2011,50,N,g1109,G1016
2290,11/2/2011,40,N,G1012,G1137
2293,11/2/2011,80,GSB,G1123,G0030
2296,11/2/2011,40,N,G1074,G0052
2298,11/2/2011,50,N,G1089,G0038
2299,11/2/2011,70,FEN,,
2300,11/2/2011,50,N,G1112,G0012
2301,11/2/2011,50,N,G1082,G0052
2302,11/2/2011,50,N,G1081,G0052
2304,11/2/2011,70,GSB,G1123,G0030
2305,11/2/2011,40,EG,,
2306,11/2/2011,40,EG,,
2307,11/2/2011,50,N,G1082,G0052
2308,11/2/2011,50,N,g1109,G1016
2311,11/2/2011,40,N,G1079,G0052
2313,11/2/2011,50,N,G1089,G0038
2314,11/2/2011,40,FAB,,
2315,11/2/2011,70,N,G0016,G0038
2318,11/2/2011,70,FEN,,
2319,11/2/2011,50,N,G1081,G0052
2320,11/2/2011,91,FAB,G1007,G0038
2321,11/2/2011,50,N,G1082,G0052
2322,11/2/2011,50,EG,,
2323,11/2/2011,40,N,G1107,G1016
2324,11/2/2011,80,FAB,,
2327,11/2/2011,40,FAB,,
2328,11/2/2011,40,N,G1100,G0038
2329,11/2/2011,50,GSB,G1123,G0030
2331,11/2/2011,50,N,g1109,G1016
2333,11/2/2011,50,N,G1098,G0001
2334,11/2/2011,90,N,G1111,G0003
2335,11/2/2011,80,N,G1012,G1137
2336,11/2/2011,70,N,G1012,G1137
2338,11/2/2011,70,N,G0016,G0038
2339,11/2/2011,70,N,G1037,G0061
2341,11/2/2011,70,N,G1022,G0015
2342,11/2/2011,40,GSB,G1115,G0011
2344,11/2/2011,70,N,,
2345,11/2/2011,40,N,G1037,G0061
2346,11/2/2011,40,N,G1107,G1016
2347,11/2/2011,40,N,G1097,G0014
2348,11/2/2011,50,N,G1139,G0071
2349,11/2/2011,80,N,G1110,G1016
2352,11/2/2011,50,N,G1012,G1137
2353,11/2/2011,80,N,G1108,G1016
2354,11/2/2011,50,GSB,G1115,G0011
2356,11/2/2011,80,N,G1056,G0014
2358,11/2/2011,70,N,,
2359,11/2/2011,91,FAB,,
2360,11/2/2011,40,N,G1080,G0052
2361,11/2/2011,50,N,G1037,G0061
2362,11/2/2011,1,FAB,,
2363,11/2/2011,50,N,G1037,G0061
2364,11/2/2011,50,FAB,G1119,G0025
2365,11/2/2011,50,N,,
2366,11/2/2011,70,N,G1032,G0014
2368,11/2/2011,50,N,G1037,G0061
2369,11/2/2011,40,N,G1079,G0052
2370,11/2/2011,91,FAB,G1090,G0053
2371,11/2/2011,40,N,G1012,G1137
2372,11/2/2011,50,N,G1098,G0001
2373,11/2/2011,40,N,G1075,G0052
2375,11/2/2011,80,FEN,,
2376,11/2/2011,40,N,G1075,G0052
2378,11/2/2011,40,N,G1011,G0002
2380,11/2/2011,40,EG,,
2381,11/2/2011,70,N,G1060,G0014
2382,11/2/2011,50,N,G1089,G0038
2383,11/2/2011,70,N,G1077,G0052
2384,11/2/2011,40,N,G1060,G0014
2385,11/2/2011,50,FEN,,
2386,11/2/2011,50,N,,
2387,11/2/2011,80,FEN,,
2388,11/2/2011,50,N,G1110,G1016
2389,11/2/2011,50,N,G1012,G1137
2390,11/2/2011,70,EG,,
2391,11/2/2011,50,EG,,
2393,11/2/2011,40,N,G1037,G0061
2394,11/2/2011,80,N,G1056,G0014
2395,11/2/2011,50,EG,,
2396,11/2/2011,50,N,G1032,G0014
2399,11/2/2011,50,FEN,G1112,G0012
2400,11/2/2011,50,FAB,,
2401,11/2/2011,40,GSB,G1115,G0011
2402,11/2/2011,40,EG,,
